TimeStamp,PlayerButtonSeries,RelativeDistance,Dist_from_Top,Dist_from_Bottom,Dist_from_Left,Dist_from_Right,PlayerHP,PlayerStamina
124.332,1,465.732,602.071,597.929,1081.95,118.049,100.0,100.0
124.37,1,443.755,600.969,599.031,1058.35,141.648,100.0,100.0
124.403,1,425.226,601.016,598.984,1038.67,161.329,100.0,100.0
124.443,1,402.993,600.434,599.566,1014.65,185.349,100.0,100.0
124.479,1,383.589,598.611,601.389,992.94,207.06,100.0,100.0
124.517,1,364.798,594.817,605.183,970.7,229.3,100.0,100.0
124.556,1,346.818,588.771,611.229,947.706,252.294,100.0,100.0
124.595,1,331.421,581.133,618.867,925.925,274.075,100.0,100.0
124.63,1,318.983,573.076,626.924,906.292,293.708,100.0,100.0
124.67,1,307.49,562.741,637.259,884.928,315.072,100.0,100.0
124.706,1,299.148,552.457,647.543,865.862,334.138,100.0,100.0
124.746,1,292.201,540.383,659.617,845.03,354.97,100.0,100.0
124.79,1,287.081,526.898,673.102,822.453,377.547,100.0,100.0
124.832,1,284.021,514.15,685.85,800.442,399.558,100.0,100.0
124.876,1,279.475,504.425,695.575,776.158,423.842,100.0,100.0
124.918,1,272.107,500.084,699.916,751.125,448.875,100.0,100.0
124.961,1,262.761,499.912,700.088,725.293,474.707,100.0,100.0
125.034,1,240.593,511.794,688.206,683.555,516.445,100.0,100.0
125.073,1,225.857,523.763,676.237,663.488,536.512,100.0,100.0
125.113,1,209.691,538.74,661.26,644.69,555.31,100.0,100.0
125.168,1,187.406,561.877,638.123,621.361,578.639,100.0,100.0
125.216,0,182.837,567.033,632.967,616.452,583.548,100.0,100.0
125.255,0,182.837,567.033,632.967,616.452,583.548,100.0,100.0
125.295,0,182.837,567.033,632.967,616.452,583.548,100.0,100.0
125.362,202,182.837,567.033,632.967,616.452,583.548,100.0,100.0
125.45,202,182.837,567.033,632.967,616.452,583.548,100.0,100.0
125.531,202,137.962,625.014,574.986,578.022,621.978,100.0,100.0
125.581,202,121.103,669.194,530.806,548.163,651.837,100.0,100.0
125.631,202,120.571,670.262,529.738,547.948,652.052,100.0,100.0
125.673,202,120.313,670.517,529.483,548.069,651.931,100.0,100.0
125.698,202,120.301,670.589,529.411,548.024,651.976,100.0,100.0
125.745,202,120.635,670.782,529.218,547.424,652.576,100.0,100.0
125.798,0,120.764,670.839,529.161,547.208,652.792,100.0,100.0
125.858,0,122.647,671.174,528.826,544.493,655.507,100.0,100.0
125.897,0,122.703,671.169,528.831,544.425,655.575,100.0,100.0
125.972,202,124.898,670.504,529.496,542.143,657.857,100.0,100.0
126.023,202,124.898,670.504,529.496,542.143,657.857,100.0,100.0
126.087,202,124.898,670.504,529.496,542.143,657.857,100.0,100.0
126.167,202,135.254,699.876,500.124,513.535,686.465,100.0,100.0
126.245,202,165.725,746.297,453.703,473.981,726.019,100.0,100.0
126.315,0,188.934,774.069,425.931,452.918,747.082,100.0,100.0
126.371,1,197.554,784.42,415.58,445.989,754.011,100.0,100.0
126.437,1,192.282,791.292,408.708,452.914,747.086,100.0,100.0
126.497,1,181.714,800.95,399.05,466.605,733.395,100.0,100.0
126.558,0,179.13,803.261,396.739,470.086,729.914,100.0,100.0
126.609,0,179.13,803.261,396.739,470.086,729.914,100.0,100.0
126.697,0,179.13,803.261,396.739,470.086,729.914,100.0,100.0
126.76,0,179.13,803.261,396.739,470.086,729.914,100.0,100.0
126.82,0,179.13,803.261,396.739,470.086,729.914,100.0,100.0
126.875,1,174.822,803.537,396.463,474.739,725.261,100.0,100.0
126.933,202,174.822,803.537,396.463,474.739,725.261,100.0,100.0
126.992,202,174.822,803.537,396.463,474.739,725.261,100.0,100.0
127.057,202,140.271,792.74,407.26,507.568,692.432,100.0,100.0
127.119,202,137.627,803.42,396.58,514.781,685.219,100.0,100.0
127.18,202,134.953,807.856,392.144,519.934,680.066,100.0,100.0
127.24,202,134.081,806.62,393.38,520.279,679.721,100.0,100.0
127.318,202,134.081,806.62,393.38,520.279,679.721,100.0,100.0
127.365,202,133.877,806.837,393.163,520.619,679.381,100.0,100.0
127.394,0,133.865,806.861,393.139,520.645,679.355,100.0,100.0
127.441,0,132.988,808.56,391.44,522.529,677.471,100.0,100.0
127.484,202,132.627,809.413,390.587,523.401,676.599,100.0,100.0
127.534,202,135.01,806.884,393.116,519.371,680.629,100.0,100.0
127.565,202,135.01,806.884,393.116,519.371,680.629,100.0,100.0
127.657,202,135.01,806.884,393.116,519.371,680.629,100.0,100.0
127.722,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
127.815,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
127.884,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
127.907,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
127.944,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
127.993,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
128.033,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
128.06,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
128.128,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
128.179,202,133.072,809.441,390.559,522.909,677.091,100.0,100.0
128.205,202,135.281,818.765,381.235,525.873,674.127,100.0,100.0
128.274,202,119.619,829.327,370.673,554.208,645.792,100.0,100.0
128.33,202,115.392,826.905,373.095,557.754,642.246,100.0,100.0
128.386,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.428,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.469,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.508,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.548,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.585,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.625,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.665,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.705,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.742,202,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.776,0,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.809,0,114.997,826.678,373.322,558.086,641.914,100.0,100.0
128.845,0,137.881,835.169,364.831,534.821,665.179,100.0,100.0
128.884,0,158.84,842.768,357.232,514.0,686.0,100.0,100.0
128.923,0,173.594,848.053,351.947,499.518,700.482,100.0,100.0
128.96,0,182.982,851.395,348.605,490.36,709.64,100.0,100.0
128.997,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.033,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.068,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.105,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.143,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.179,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.208,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.255,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.299,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.338,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.5,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.54,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.576,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.611,0,186.6,852.68,347.32,486.839,713.161,100.0,100.0
129.645,0,209.883,860.909,339.091,464.291,735.709,100.0,100.0
129.68,0,229.796,867.907,332.093,445.118,754.882,100.0,100.0
129.72,0,245.476,873.396,326.604,430.076,769.924,100.0,100.0
129.754,0,253.815,876.31,323.69,422.093,777.907,100.0,100.0
129.788,0,257.138,877.47,322.53,418.915,781.085,100.0,100.0
129.822,0,257.138,877.47,322.53,418.915,781.085,100.0,100.0
129.86,0,247.493,873.828,326.172,427.979,772.021,100.0,100.0
129.896,0,224.793,865.235,334.765,449.348,750.652,100.0,100.0
129.936,0,214.493,861.324,338.676,459.065,740.935,100.0,100.0
129.965,0,194.369,853.895,346.105,478.255,721.745,100.0,100.0
130.012,0,166.238,843.777,356.223,505.506,694.494,100.0,100.0
130.046,0,154.277,839.365,360.635,517.14,682.86,100.0,100.0
130.082,0,130.084,837.282,362.718,520.37,679.63,100.0,100.0
130.115,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.157,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.194,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.231,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.271,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.305,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.35,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.387,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.426,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.465,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.5,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.538,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.578,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.613,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.652,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.692,0,130.055,817.279,382.721,532.327,667.673,100.0,100.0
130.734,0,129.806,817.196,382.804,532.57,667.43,100.0,100.0
130.776,0,175.819,859.901,340.099,507.204,692.796,100.0,100.0
130.814,0,174.819,858.712,341.288,507.506,692.494,100.0,100.0
130.856,0,174.314,858.108,341.892,507.659,692.341,100.0,100.0
130.907,0,174.314,858.108,341.892,507.659,692.341,100.0,100.0
130.949,0,174.314,858.108,341.892,507.659,692.341,100.0,100.0
131.012,0,174.314,858.108,341.892,507.659,692.341,100.0,100.0
131.064,0,166.479,850.57,349.43,511.594,688.406,100.0,100.0
131.09,0,160.354,842.598,357.402,513.132,686.868,100.0,100.0
131.133,0,147.918,827.882,372.118,517.924,682.076,100.0,100.0
131.178,0,144.987,825.059,374.941,519.572,680.428,100.0,100.0
131.222,0,135.625,815.9,384.1,524.877,675.123,100.0,100.0
131.286,0,132.906,812.475,387.525,526.01,673.99,100.0,100.0
131.319,0,134.024,810.799,389.201,523.775,676.225,100.0,100.0
131.358,0,134.878,809.393,390.607,522.038,677.962,100.0,100.0
131.401,0,135.921,807.571,392.429,519.909,680.091,100.0,100.0
131.437,0,135.928,807.558,392.442,519.895,680.105,100.0,100.0
131.529,0,137.847,803.984,396.016,516.019,683.981,100.0,100.0
131.571,0,139.32,800.589,399.411,512.893,687.107,100.0,100.0
131.605,0,139.26,800.496,399.504,512.917,687.083,100.0,100.0
131.636,0,138.87,799.779,400.221,513.037,686.963,100.0,100.0
131.674,0,138.585,799.553,400.447,513.252,686.748,100.0,100.0
131.716,0,138.599,799.399,400.601,513.171,686.829,100.0,100.0
131.781,0,138.567,799.34,400.66,513.181,686.819,100.0,100.0
131.824,0,138.81,798.695,401.305,512.65,687.35,100.0,100.0
131.862,0,138.811,798.683,401.317,512.645,687.355,100.0,100.0
131.9,0,139.01,798.08,401.92,512.183,687.817,100.0,100.0
131.938,0,139.032,798.018,401.982,512.135,687.865,100.0,100.0
131.977,0,139.145,797.7,402.3,511.884,688.116,100.0,100.0
132.015,0,139.165,797.646,402.354,511.842,688.158,100.0,100.0
132.058,0,139.504,796.692,403.308,511.099,688.901,100.0,100.0
132.096,0,139.504,796.692,403.308,511.099,688.901,100.0,100.0
132.132,0,140.044,795.124,404.876,509.919,690.081,100.0,100.0
132.172,0,140.159,794.76,405.24,509.66,690.34,100.0,100.0
132.212,0,162.805,818.753,381.247,495.439,704.561,100.0,100.0
132.252,0,176.848,832.886,367.114,487.062,712.938,100.0,100.0
132.296,0,192.269,847.984,352.016,478.112,721.888,100.0,100.0
132.375,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.415,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.455,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.491,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.523,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.566,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.611,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.655,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.696,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.736,0,196.678,852.239,347.761,475.591,724.409,100.0,100.0
132.776,3,196.986,855.18,344.82,477.149,722.851,100.0,100.0
132.814,3,197.706,860.643,339.357,480.045,719.955,100.0,100.0
132.855,3,199.265,869.453,330.547,484.714,715.286,100.0,100.0
132.897,3,201.922,880.58,319.42,490.612,709.388,100.0,100.0
132.942,3,205.606,892.552,307.448,496.958,703.042,100.0,100.0
133.229,3,245.617,968.433,231.567,537.177,662.823,100.0,100.0
133.262,3,250.955,976.769,223.231,542.769,657.231,100.0,100.0
133.316,2,254.556,986.539,213.461,558.162,641.838,100.0,100.0
133.406,2,252.602,993.927,206.073,593.457,606.543,100.0,100.0
133.459,2,251.765,996.196,203.804,614.406,585.594,100.0,100.0
133.508,2,251.785,997.526,202.474,633.936,566.064,100.0,100.0
133.563,2,252.788,998.175,201.825,656.134,543.866,100.0,100.0
133.62,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
133.672,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
133.724,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
133.781,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
133.831,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
133.882,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
133.935,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
133.986,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.035,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.087,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.135,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.18,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.254,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.325,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.405,203,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.482,0,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.517,102,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.568,102,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.623,102,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.668,102,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.717,102,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.776,102,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.846,102,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.907,102,253.276,998.28,201.72,661.565,538.435,100.0,100.0
134.973,102,239.576,981.247,218.753,685.504,514.496,100.0,100.0
135.024,102,183.126,895.12,304.88,747.072,452.928,100.0,100.0
135.074,102,173.395,841.173,358.827,785.84,414.16,100.0,100.0
135.126,102,197.577,759.72,440.28,838.093,361.907,100.0,100.0
135.194,102,228.234,696.358,503.642,863.81,336.19,100.0,100.0
135.291,102,295.864,587.179,612.821,890.728,309.272,100.0,100.0
135.371,102,377.645,491.664,708.336,920.307,279.693,100.0,100.0
135.428,102,392.902,474.864,725.136,925.51,274.49,100.0,100.0
135.481,102,394.104,473.549,726.451,925.917,274.083,100.0,100.0
135.541,102,394.104,473.549,726.451,925.917,274.083,100.0,100.0
135.594,2,394.777,470.08,729.92,923.502,276.498,100.0,100.0
135.646,2,395.949,462.446,737.554,917.524,282.476,100.0,100.0
135.693,2,397.272,451.553,748.447,907.875,292.125,100.0,100.0
135.737,2,398.784,438.908,761.093,895.604,304.396,100.0,100.0
135.783,102,399.222,436.117,763.883,892.896,307.104,100.0,100.0
135.83,102,399.222,436.117,763.883,892.896,307.104,100.0,100.0
135.87,102,399.222,436.117,763.883,892.896,307.104,100.0,100.0
135.911,102,395.823,436.117,763.883,892.896,307.104,100.0,100.0
135.95,102,389.446,436.117,763.883,892.896,307.104,100.0,100.0
135.988,102,381.803,436.117,763.883,892.896,307.104,100.0,100.0
136.028,102,373.81,436.117,763.883,892.896,307.104,100.0,100.0
136.065,102,366.432,436.117,763.883,892.896,307.104,100.0,100.0
136.1,102,359.369,436.117,763.883,892.896,307.104,100.0,100.0
136.138,102,356.666,431.267,768.733,894.587,305.413,100.0,100.0
136.176,102,351.383,422.099,777.901,886.605,313.395,100.0,100.0
136.217,102,351.74,391.151,808.849,854.99,345.01,100.0,100.0
136.258,102,359.333,355.728,844.272,818.111,381.889,100.0,100.0
136.295,102,375.186,319.039,880.961,780.236,419.764,100.0,100.0
136.36,102,397.249,274.937,925.063,732.219,467.781,100.0,100.0
136.397,102,416.718,246.011,953.989,693.242,506.758,100.0,100.0
136.464,102,450.581,205.831,994.169,610.895,589.105,100.0,100.0
136.506,102,465.03,190.458,1009.54,574.385,625.615,100.0,100.0
136.547,102,480.981,175.312,1024.69,540.231,659.769,100.0,100.0
136.592,102,478.708,171.255,1028.75,531.082,668.918,100.0,100.0
136.633,102,471.485,170.709,1029.29,529.853,670.147,100.0,100.0
136.676,102,462.717,170.709,1029.29,529.853,670.147,100.0,100.0
136.718,102,454.494,170.709,1029.29,529.853,670.147,100.0,100.0
136.759,102,446.212,170.709,1029.29,529.853,670.147,100.0,100.0
136.803,1,434.083,174.56,1025.44,528.851,671.149,100.0,100.0
136.847,1,418.318,182.398,1017.6,527.509,672.491,100.0,100.0
136.888,1,400.128,193.285,1006.71,526.607,673.393,100.0,100.0
136.93,1,378.317,207.772,992.228,526.456,673.544,100.0,100.0
136.966,1,356.67,223.033,976.967,527.034,672.966,100.0,100.0
137.006,203,343.922,228.209,971.791,527.23,672.77,100.0,100.0
137.049,203,335.198,228.209,971.791,527.23,672.77,100.0,100.0
137.096,203,325.953,228.209,971.791,527.23,672.77,100.0,100.0
137.142,203,316.713,228.209,971.791,527.23,672.77,100.0,100.0
137.182,203,308.691,228.209,971.791,527.23,672.77,100.0,100.0
137.223,203,300.382,228.209,971.791,527.23,672.77,100.0,100.0
137.261,203,292.887,228.209,971.791,527.23,672.77,100.0,100.0
137.299,203,285.234,228.209,971.791,527.23,672.77,100.0,100.0
137.334,203,278.265,228.209,971.791,527.23,672.77,100.0,100.0
137.372,203,270.576,228.209,971.791,527.23,672.77,100.0,100.0
137.411,203,262.754,228.209,971.791,527.23,672.77,100.0,100.0
137.45,203,255.03,228.209,971.791,527.23,672.77,100.0,100.0
137.489,203,247.207,228.209,971.791,527.23,672.77,100.0,100.0
137.547,203,235.681,228.209,971.791,527.23,672.77,100.0,100.0
137.623,203,220.51,228.209,971.791,527.23,672.77,100.0,100.0
137.696,203,205.784,228.209,971.791,527.23,672.77,100.0,100.0
137.783,203,188.407,228.209,971.791,527.23,672.77,100.0,100.0
137.856,203,173.808,228.209,971.791,527.23,672.77,100.0,100.0
137.891,203,166.843,228.209,971.791,527.23,672.77,100.0,100.0
137.929,203,159.208,228.209,971.791,527.23,672.77,100.0,100.0
137.981,203,148.879,228.209,971.791,527.23,672.77,100.0,100.0
138.03,203,139.112,228.209,971.791,527.23,672.77,100.0,100.0
138.087,203,127.737,228.209,971.791,527.23,672.77,100.0,100.0
138.131,203,127.737,228.209,971.791,527.23,672.77,100.0,100.0
138.185,203,127.737,228.209,971.791,527.23,672.77,100.0,100.0
138.231,203,127.737,228.209,971.791,527.23,672.77,100.0,100.0
138.275,203,122.523,233.133,966.867,528.962,671.038,100.0,100.0
138.342,203,111.041,243.967,956.033,532.811,667.189,100.0,100.0
138.398,203,77.0214,276.735,923.265,542.818,657.182,100.0,100.0
138.445,203,77.0214,276.735,923.265,542.818,657.182,100.0,100.0
138.488,203,77.0115,276.867,923.133,542.561,657.439,100.0,100.0
138.535,0,76.8757,276.993,923.007,542.612,657.388,100.0,100.0
138.586,0,76.1719,277.711,922.289,542.742,657.258,100.0,100.0
138.635,0,76.1098,277.766,922.234,542.769,657.231,100.0,100.0
138.679,0,76.1098,277.766,922.234,542.769,657.231,100.0,100.0
138.727,0,76.1098,277.766,922.234,542.769,657.231,100.0,100.0
138.774,0,76.1098,277.766,922.234,542.769,657.231,100.0,100.0
138.819,0,76.1098,277.766,922.234,542.769,657.231,100.0,100.0
138.86,0,76.1098,277.766,922.234,542.769,657.231,100.0,100.0
138.898,5,78.9229,275.228,924.772,541.557,658.443,100.0,100.0
138.938,5,85.3026,269.471,930.529,538.807,661.193,100.0,100.0
138.983,5,96.5035,259.364,940.636,533.98,666.02,100.0,100.0
139.024,5,109.033,248.058,951.942,528.579,671.421,100.0,100.0
139.063,4,120.092,239.912,960.088,520.138,679.862,100.0,100.0
139.105,4,130.909,233.44,966.56,509.487,690.513,100.0,100.0
139.146,4,141.101,228.52,971.48,498.09,701.91,100.0,100.0
139.188,4,150.962,224.731,975.269,486.267,713.733,100.0,100.0
139.231,4,161.044,221.75,978.25,473.659,726.341,100.0,100.0
139.271,4,170.364,219.699,980.301,461.732,738.268,100.0,100.0
139.314,4,180.107,218.258,981.742,449.055,750.945,100.0,100.0
139.358,4,190.115,217.47,982.53,435.896,764.104,100.0,100.0
139.402,4,200.25,217.346,982.654,422.491,777.509,100.0,100.0
139.446,4,210.197,217.847,982.153,409.302,790.698,100.0,100.0
139.487,4,219.338,218.817,981.183,397.19,802.81,100.0,100.0
139.528,4,228.566,220.29,979.71,384.975,815.025,100.0,100.0
139.569,4,232.776,212.227,987.773,385.387,814.613,100.0,100.0
139.632,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.675,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.717,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.758,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.794,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.836,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.877,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.916,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.953,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
139.989,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
140.027,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
140.068,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
140.105,4,233.334,211.187,988.813,385.44,814.56,100.0,100.0
140.145,5,236.58,209.305,990.695,382.795,817.205,100.0,100.0
140.183,5,242.593,205.82,994.18,377.895,822.105,100.0,100.0
140.222,5,251.971,200.384,999.616,370.254,829.746,100.0,100.0
140.265,5,264.966,192.851,1007.15,359.665,840.335,100.0,100.0
140.305,5,276.91,185.927,1014.07,349.932,850.068,100.0,100.0
140.346,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.389,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.432,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.474,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.518,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.562,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.601,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.638,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.679,105,279.701,184.31,1015.69,347.658,852.342,100.0,100.0
140.721,105,276.875,190.235,1009.77,346.972,853.028,100.0,100.0
140.763,105,259.659,202.35,997.65,359.564,840.436,100.0,100.0
140.803,105,199.353,241.788,958.212,405.9,794.1,100.0,100.0
140.839,105,151.841,272.877,927.123,442.744,757.256,100.0,100.0
140.885,105,86.2053,314.051,885.949,495.685,704.315,100.0,100.0
140.951,105,77.1607,323.58,876.42,501.877,698.123,100.0,100.0
140.987,105,77.0586,323.668,876.332,501.957,698.044,100.0,100.0
141.022,105,77.7939,313.037,886.963,505.317,694.683,100.0,100.0
