TimeStamp,PlayerForwardRadian,PlayerVelocity,PlayerRelativeDirectionRadian,RelativeDistance,Dist_from_Top,Dist_from_Bottom,Dist_from_Left,Dist_from_Right,PlayerHP,PlayerStamina
201.716,-0.939717,600.0,-0.515712,353.623,286.181,913.819,378.253,821.747,100.0,100.0
201.773,-0.930554,600.0,-0.472339,322.628,313.785,886.215,398.582,801.418,100.0,100.0
201.827,-0.832816,600.0,-0.427121,293.51,338.985,861.015,418.743,781.257,100.0,100.0
201.887,-0.640393,600.0,-0.378837,260.086,364.381,835.619,444.239,755.76,100.0,100.0
201.967,-0.447971,600.0,-0.330674,213.889,391.126,808.874,483.583,716.417,100.0,100.0
202.031,-0.40521,600.0,-0.295542,175.96,409.322,790.678,517.553,682.447,100.0,100.0
202.093,-0.40521,106.701,-0.282352,164.025,414.872,785.128,528.355,671.645,100.0,95.0
202.152,-0.40521,0.0,-0.282352,164.025,414.872,785.128,528.355,671.645,100.0,95.0
202.217,-0.40521,571.733,-0.245048,115.243,432.613,767.387,574.084,625.916,100.0,95.0
202.283,-0.40521,168.294,-0.122737,77.1827,452.325,747.675,609.261,590.739,100.0,95.0
202.366,-0.40521,0.0,-0.0980141,77.0307,454.236,745.764,609.202,590.798,100.0,95.0
202.4,-0.40521,43.4941,-0.104106,76.1964,453.856,746.144,610.079,589.921,100.0,95.0
202.45,-0.40521,0.0,-0.104847,76.0171,453.819,746.181,610.263,589.737,100.0,95.0
202.547,-0.40521,0.0,-0.101131,76.0177,454.1,745.9,610.234,589.766,100.0,95.0
202.62,-0.40521,0.0,-0.0836445,76.0293,455.422,744.578,610.099,589.901,100.0,95.0
202.705,-0.40521,0.0,-0.0239364,76.1584,459.952,740.048,609.726,590.274,100.0,95.0
202.738,-0.40521,41.8906,-0.012998,76.3979,460.781,739.219,609.471,590.529,100.0,95.0
202.811,-0.40521,0.0,-0.00410788,76.6005,461.46,738.54,609.263,590.737,100.0,90.0
202.867,-0.40521,0.0,-0.00410788,76.6005,461.46,738.54,609.263,590.737,100.0,90.0
202.896,-0.40521,360.722,0.131448,77.2769,471.903,728.097,609.253,590.747,100.0,90.0
203.007,-0.40521,0.0,0.253555,77.3628,481.181,718.819,610.974,589.026,100.0,90.0
203.039,-0.40521,113.51,0.299072,76.7079,484.375,715.625,612.56,587.44,100.0,90.0
203.127,-0.40521,0.0,0.303222,76.5045,484.618,715.382,612.849,587.151,100.0,90.0
203.191,-0.40521,62.1725,0.302453,76.3314,484.511,715.489,612.996,587.004,100.0,90.0
203.297,-0.40521,0.0,0.302453,76.3314,484.511,715.489,612.996,587.004,100.0,90.0
203.353,-0.40521,79.0341,0.344196,76.2451,487.503,712.497,614.09,585.91,100.0,90.0
203.42,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
203.499,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
203.533,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
203.672,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
203.71,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
203.824,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
203.859,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
203.993,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
204.026,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
204.106,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
204.172,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
204.233,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
204.361,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
204.395,-0.40521,0.0,0.350172,76.3801,487.977,712.023,614.118,585.882,100.0,90.0
204.519,-0.40521,494.318,0.346839,137.224,508.42,691.58,556.81,643.19,99.0469,90.0
204.652,-0.40521,0.0,0.421092,131.368,515.472,684.528,565.97,634.03,98.0938,90.0
204.768,-0.40521,0.0,0.421092,131.368,515.472,684.528,565.97,634.03,98.0938,100.0
204.913,-0.40521,0.0,0.422183,131.228,515.545,684.455,566.157,633.843,97.1408,100.0
205.042,-0.40521,0.0,0.422183,131.228,515.545,684.455,566.157,633.843,97.1408,100.0
205.152,-0.40521,1247.62,0.154943,260.23,501.934,698.066,428.751,771.249,93.5191,100.0
205.241,-0.40521,0.0,0.154943,260.23,501.934,698.066,428.751,771.249,93.5191,100.0
205.316,-0.40521,0.0,0.154943,260.23,501.934,698.066,428.751,771.249,93.5191,100.0
205.379,-0.40521,0.0,0.154943,260.23,501.934,698.066,428.751,771.249,93.5191,100.0
205.439,-0.40521,0.0,0.154943,260.23,501.934,698.066,428.751,771.249,93.5191,100.0
205.495,-0.40521,0.0,0.154943,260.23,501.934,698.066,428.751,771.249,93.5191,100.0
205.558,-0.40521,223.487,0.200427,279.539,517.427,682.573,411.919,788.081,92.3754,100.0
205.608,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
205.664,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
205.715,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
205.764,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
205.825,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
205.899,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
205.969,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
206.041,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
206.112,-0.40521,0.0,0.204249,281.321,518.835,681.165,410.39,789.61,92.3754,100.0
206.183,-0.551818,145.187,0.183905,276.082,512.262,687.738,414.437,785.563,92.3754,100.0
206.25,-0.551818,283.132,0.137059,265.133,498.0,702.0,423.217,776.783,89.9927,100.0
206.326,-0.551818,1243.07,0.0977035,358.522,496.748,703.252,329.051,870.949,89.9927,100.0
206.406,-0.551818,0.312983,0.0977035,358.522,496.748,703.252,329.051,870.949,89.9927,100.0
206.502,-0.551818,93.7452,0.0977035,358.522,496.748,703.252,329.051,870.949,89.9927,100.0
206.582,-0.551818,0.0,0.0977035,358.522,496.748,703.252,329.051,870.949,89.9927,100.0
206.64,-0.551818,0.0,0.0977035,358.522,496.748,703.252,329.051,870.949,89.9927,100.0
206.701,-0.551818,0.0,0.0977035,358.522,496.748,703.252,329.051,870.949,89.9927,100.0
206.758,-0.551818,0.0,0.0977035,358.522,496.748,703.252,329.051,870.949,89.9927,100.0
206.811,-0.551818,0.0,0.0977035,358.522,496.748,703.252,329.051,870.949,89.9927,100.0
206.867,-0.661774,114.427,0.107002,355.06,499.694,700.306,332.834,867.166,89.9927,100.0
206.909,-0.661774,199.67,0.123553,349.134,504.801,695.199,339.39,860.61,89.9927,100.0
206.972,-0.661774,329.309,0.163099,336.107,516.35,683.65,354.217,845.783,89.9927,100.0
207.042,-0.661774,473.421,0.23469,316.029,535.264,664.736,378.498,821.502,89.9927,100.0
207.119,-0.661774,600.0,0.352828,290.67,562.216,637.784,413.098,786.902,89.9927,100.0
207.186,-0.661774,600.0,0.479166,271.563,586.976,613.024,444.884,755.117,89.9927,100.0
207.294,-0.661774,524.302,0.707608,257.505,629.158,570.842,490.18,709.82,89.9927,100.0
207.374,-0.661774,14.1312,0.736499,258.851,635.644,564.356,494.1,705.9,87.7053,100.0
207.443,-0.661774,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,87.7053,100.0
207.513,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,87.7053,100.0
207.582,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,87.7053,100.0
207.641,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,87.7053,100.0
207.709,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,87.7053,100.0
207.779,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,87.7053,100.0
207.821,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,86.7522,100.0
207.879,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,86.7522,100.0
207.937,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,86.7522,100.0
207.99,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,86.7522,100.0
208.029,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,86.7522,100.0
208.086,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,86.7522,100.0
208.155,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,86.7522,100.0
208.201,-0.35948,0.0,0.736499,258.851,635.644,564.356,494.1,705.9,86.7522,100.0
208.262,-0.35948,0.0,0.728187,258.136,633.569,566.431,493.195,706.805,83.4165,100.0
208.323,-0.374834,1244.38,0.650308,330.612,661.938,538.062,422.729,777.271,83.4165,100.0
208.372,-0.0613061,39.0637,0.650308,330.612,661.938,538.062,422.729,777.271,83.4165,100.0
208.437,-0.0613061,24.3631,0.650308,330.612,661.938,538.062,422.729,777.271,83.4165,100.0
208.504,-0.0613061,90.2399,0.650308,330.612,661.938,538.062,422.729,777.271,83.4165,100.0
208.544,-0.0613061,129.352,0.650308,330.612,661.938,538.062,422.729,777.271,83.4165,100.0
208.61,-0.0613061,51.7136,0.67664,333.681,670.718,529.282,425.698,774.302,82.2728,100.0
208.672,-0.00957551,0.0,0.67664,333.681,670.718,529.282,425.698,774.302,82.2728,100.0
208.73,-0.00957551,0.0,0.67664,333.681,670.718,529.282,425.698,774.302,82.2728,100.0
208.79,-0.00957551,0.0,0.67664,333.681,670.718,529.282,425.698,774.302,82.2728,100.0
208.849,-0.00957551,0.0,0.67664,333.681,670.718,529.282,425.698,774.302,82.2728,100.0
208.907,-0.00957551,106.115,0.699452,344.069,683.286,516.714,422.582,777.418,81.0338,100.0
208.962,0.0648443,0.0,0.699452,344.069,683.286,516.714,422.582,777.418,81.0338,100.0
209.017,0.0648443,0.0,0.699452,339.308,683.286,516.714,422.582,777.418,81.0338,100.0
209.068,0.0648443,0.0,0.699452,330.117,683.286,516.714,422.582,777.418,81.0338,100.0
209.115,0.0648443,0.0,0.699452,320.751,683.286,516.714,422.582,777.418,81.0338,100.0
209.163,0.0648443,0.0,0.699452,311.012,683.286,516.714,422.582,777.418,81.0338,100.0
209.224,0.0648443,157.781,0.673678,316.721,688.434,511.566,403.785,796.215,79.6995,100.0
209.282,0.0856335,0.0,0.672727,305.664,688.629,511.371,403.075,796.925,79.6995,100.0
209.335,0.0863356,0.0,0.672727,295.129,688.629,511.371,403.075,796.925,79.6995,100.0
209.386,0.0863356,0.0,0.672727,284.86,688.629,511.371,403.075,796.925,77.3168,100.0
209.441,0.0863356,1247.49,0.62453,340.344,716.927,483.073,341.242,858.758,77.3168,100.0
209.49,0.176333,16.4935,0.62453,330.472,716.927,483.073,341.242,858.758,77.3168,100.0
209.549,0.176333,74.0726,0.62453,318.722,716.927,483.073,341.242,858.758,77.3168,100.0
209.612,0.176333,0.0,0.631502,311.534,716.927,483.073,341.242,858.758,77.3168,100.0
209.659,0.176333,0.0,0.641188,310.254,716.927,483.073,341.242,858.758,77.3168,100.0
209.703,0.176333,0.0,0.650583,308.854,716.927,483.073,341.242,858.758,77.3168,100.0
209.734,0.176333,0.0,0.656563,307.521,716.927,483.073,341.242,858.758,77.3168,100.0
209.774,0.176333,0.0,0.665954,305.935,716.927,483.073,341.242,858.758,77.3168,100.0
209.824,0.176333,0.0,0.678824,303.577,716.927,483.073,341.242,858.758,77.3168,100.0
209.879,0.176333,0.0,0.69273,300.27,716.927,483.073,341.242,858.758,77.3168,100.0
209.925,0.176333,0.0,0.706385,297.109,716.927,483.073,341.242,858.758,77.3168,100.0
209.966,0.176333,0.0,0.719101,293.779,716.927,483.073,341.242,858.758,77.3168,100.0
210.014,0.176333,0.0,0.73501,289.133,716.927,483.073,341.242,858.758,77.3168,96.5
210.056,0.176333,0.0,0.747541,284.201,716.927,483.073,341.242,858.758,77.3168,96.5
210.098,0.176333,701.225,0.844842,295.961,746.058,453.942,346.433,853.567,77.3168,96.5
210.152,0.292145,217.157,0.906465,299.953,763.717,436.283,349.579,850.421,77.3168,96.5
210.204,0.361055,304.26,0.958238,303.001,779.007,420.993,352.304,847.696,77.3168,96.5
210.258,0.419345,0.0,0.973908,294.993,780.05,419.95,352.49,847.51,77.3168,96.5
210.315,0.423263,0.0,0.984456,284.506,780.05,419.95,352.49,847.51,77.3168,96.5
210.365,0.423263,0.0,0.988876,274.684,780.05,419.95,352.49,847.51,77.3168,96.5
210.414,0.423263,0.0,0.989337,265.057,780.05,419.95,352.49,847.51,77.3168,96.5
210.462,-0.362135,0.0,0.989337,255.338,780.05,419.95,352.49,847.51,77.3168,89.5
210.511,-0.362135,0.0,0.989337,245.641,780.05,419.95,352.49,847.51,77.3168,89.5
210.553,-0.362135,0.0,0.989337,237.171,780.05,419.95,352.49,847.51,77.3168,89.5
210.591,-0.362135,0.0,0.989337,229.539,780.05,419.95,352.49,847.51,77.3168,89.5
210.642,-0.362135,0.0,0.989337,219.416,780.05,419.95,352.49,847.51,77.3168,89.5
210.691,-0.362135,0.0,0.989337,209.608,780.05,419.95,352.49,847.51,77.3168,89.5
210.744,-0.362135,0.0,0.989337,198.99,780.05,419.95,352.49,847.51,77.3168,89.5
210.796,-0.362135,0.0,0.989337,188.644,780.05,419.95,352.49,847.51,77.3168,89.5
210.857,-0.362135,0.0,0.989337,176.381,780.05,419.95,352.49,847.51,77.3168,89.5
210.951,-0.362135,365.24,1.36184,164.523,809.386,390.614,404.861,795.139,77.3168,89.5
211.024,-0.362135,2096.44,2.0558,250.681,884.443,315.557,552.844,647.156,77.3168,89.5
211.166,-0.362135,478.718,2.3985,462.445,1000.58,199.416,789.703,410.297,77.3168,89.5
211.257,-0.362135,1549.23,2.56456,632.041,1044.9,155.102,992.354,207.646,77.3168,89.5
211.345,-0.362135,73.8775,2.64952,742.409,1060.44,139.561,1131.71,68.2948,77.3168,89.5
211.447,-0.362135,0.0,2.64952,721.992,1060.44,139.561,1131.71,68.2948,77.3168,89.5
211.579,2.51843,270.213,2.65415,671.992,1046.54,153.465,1112.36,87.6404,77.3168,89.5
211.662,2.51843,438.947,2.66703,623.576,1027.46,172.542,1085.81,114.185,77.3168,89.5
211.741,2.51843,600.0,2.6853,563.956,1001.38,198.622,1049.53,150.473,77.3168,89.5
211.827,2.51843,600.0,2.71103,496.933,971.421,228.579,1007.85,192.154,77.3168,89.5
211.895,2.51843,600.0,2.73696,444.044,947.649,252.351,974.769,225.231,77.3168,89.5
211.963,2.51843,600.0,2.77012,391.198,923.725,276.275,941.481,258.519,77.3168,89.5
212.043,2.51843,600.0,2.82264,329.786,895.586,304.414,902.328,297.672,77.3168,89.5
212.134,2.51843,600.0,2.91063,262.446,863.988,336.012,858.363,341.637,77.3168,89.5
212.24,2.51843,600.0,3.04374,183.813,826.737,373.263,806.532,393.468,77.3168,89.5
212.337,2.51843,600.0,-2.98944,117.814,792.815,407.185,759.333,440.667,77.3168,89.5
212.414,2.51843,276.828,-2.74071,96.5371,773.001,426.999,731.763,468.237,77.3168,99.5
212.595,2.51843,0.0,-2.73197,96.0298,772.427,427.573,730.965,469.035,77.3168,92.5
212.681,2.51843,0.0,-2.73197,96.0298,772.427,427.573,730.965,469.035,77.3168,92.5
212.774,2.51843,0.0,-2.73197,96.0298,772.427,427.573,730.965,469.035,77.3168,92.5
212.874,2.51843,0.0,-2.73197,96.0298,772.427,427.573,730.965,469.035,77.3168,92.5
212.955,2.51843,102.421,-2.65136,111.393,758.225,441.775,741.153,458.847,77.3168,92.5
213.032,2.51843,585.604,-2.37492,173.62,690.225,509.775,767.924,432.076,77.3168,92.5
213.12,2.51843,291.234,-2.04311,252.062,586.206,613.794,757.554,442.446,77.3168,92.5
213.212,2.51843,1178.83,-1.31162,253.481,565.658,634.342,577.917,622.083,77.3168,92.5
213.301,2.51843,1544.18,-0.938398,387.324,498.252,701.748,413.939,786.061,77.3168,92.5
213.386,2.51843,33.4107,-0.960073,391.755,489.733,710.267,418.223,781.777,77.3168,92.5
213.469,2.51843,0.0,-0.960073,391.755,489.733,710.267,418.223,781.777,77.3168,92.5
213.536,2.51843,0.0,-0.960073,391.755,489.733,710.267,418.223,781.777,77.3168,89.0
213.605,2.51843,0.0,-0.960073,391.755,489.733,710.267,418.223,781.777,77.3168,89.0
213.665,2.51843,602.879,-0.944384,427.208,464.576,735.424,392.432,807.568,77.3168,89.0
213.72,2.51843,16.6879,-0.942649,431.533,461.511,738.489,389.29,810.71,77.3168,89.0
213.807,2.51843,0.0,-0.940398,437.279,457.442,742.558,385.118,814.882,77.3168,89.0
213.901,-0.815464,0.0,-0.940398,437.279,457.442,742.558,385.118,814.882,77.3168,89.0
213.969,-0.815464,138.577,-0.942434,430.302,462.562,737.438,389.939,810.061,77.3168,89.0
214.032,-0.815464,268.008,-0.947041,409.399,473.404,726.596,400.148,799.852,77.3168,89.0
214.102,-0.815464,410.899,-0.956335,369.51,492.462,707.538,418.093,781.907,77.3168,89.0
214.232,-0.815464,600.0,-0.994513,270.783,546.054,653.946,468.556,731.444,77.3168,89.0
214.31,-0.815464,568.572,-1.03327,210.267,579.359,620.641,499.916,700.084,77.3168,89.0
214.397,-0.815464,0.0,-1.03357,192.756,579.557,620.443,500.102,699.898,80.4002,82.0
214.475,-0.815464,0.0,-1.03357,177.103,579.557,620.443,500.102,699.898,80.4002,82.0
214.56,-0.815464,0.0,-1.03357,159.997,579.557,620.443,500.102,699.898,80.4002,82.0
214.633,-0.815464,0.0,-1.03357,145.532,579.557,620.443,500.102,699.898,80.4002,82.0
214.717,-0.815464,0.0,-1.05565,140.853,579.557,620.443,500.102,699.898,80.4002,82.0
214.802,-0.815464,0.0,-1.08221,139.458,579.557,620.443,500.102,699.898,80.4002,82.0
214.88,-0.815464,78.5785,-1.01196,134.92,588.824,611.176,490.288,709.712,80.4002,82.0
214.953,-0.815464,528.572,-0.593479,121.164,635.899,564.101,456.716,743.284,80.4002,82.0
215.041,-0.815464,1185.1,0.609096,138.468,782.881,417.119,443.595,756.405,80.4002,82.0
215.109,-0.815464,1106.29,1.47404,144.598,847.583,352.417,543.193,656.807,80.4002,82.0
215.165,-0.815464,1548.58,1.86921,199.397,894.245,305.755,615.785,584.215,80.4002,82.0
215.205,-0.815464,656.233,1.94764,220.546,908.731,291.269,638.319,561.681,80.4002,82.0
215.336,-0.815464,0.0,1.96772,226.937,912.955,287.045,644.891,555.109,80.4002,82.0
215.439,-0.815464,0.0,1.96772,226.937,912.955,287.045,644.891,555.109,83.4837,82.0
215.518,-0.815464,0.0,1.96772,226.937,912.955,287.045,644.891,555.109,83.4837,78.5
215.586,-0.815464,0.0,1.96772,226.937,912.955,287.045,644.891,555.109,83.4837,78.5
215.664,-0.815464,361.793,1.95587,268.609,952.6,247.4,658.058,541.942,83.4837,78.5
215.747,-0.815464,130.717,1.95126,289.297,972.27,227.73,664.592,535.408,83.4837,78.5
215.863,1.89147,0.0,1.95126,289.297,972.27,227.73,664.592,535.408,83.4837,78.5
215.973,1.89147,226.048,1.95496,272.427,956.231,243.769,659.264,540.736,83.4837,78.5
216.064,1.89147,0.0,1.95515,258.901,955.508,244.492,659.024,540.976,83.4837,73.5
216.154,1.89147,0.0,1.96361,241.371,955.508,244.492,659.024,540.976,83.4837,73.5
216.202,1.89147,1243.21,1.99973,172.624,898.739,301.261,639.483,560.517,83.4837,73.5
216.271,1.88872,208.027,2.03081,128.48,869.966,330.034,627.073,572.927,83.4837,73.5
216.366,1.87307,0.0,2.02235,126.917,869.039,330.961,625.414,574.586,83.4837,73.5
216.455,1.83878,0.0,2.019,126.593,868.931,331.069,624.891,575.109,86.5672,73.5
216.547,1.81009,0.0,2.02667,125.598,867.614,332.386,625.326,574.674,86.5672,68.5
216.636,1.78334,0.0,2.06454,123.347,863.458,336.542,628.489,571.511,86.5672,68.5
216.681,1.77156,0.0,2.06454,123.347,863.458,336.542,628.489,571.511,86.5672,68.5
216.78,1.76179,79.6669,2.16773,76.3129,817.958,382.042,612.928,587.072,86.5672,68.5
216.869,1.71133,0.0,2.22348,78.8193,817.461,382.539,617.901,582.099,86.5672,68.5
216.961,1.75029,0.0,2.22348,78.8193,817.461,382.539,617.901,582.099,85.6141,68.5
217.046,1.75029,0.0,2.21941,77.6898,816.755,383.245,616.963,583.037,85.6141,68.5
217.125,1.74404,0.0,2.21941,77.6898,816.755,383.245,616.963,583.037,85.6141,68.5
217.214,1.74404,0.0,2.21941,77.6898,816.755,383.245,616.963,583.037,85.6141,68.5
217.295,1.74404,0.0,2.21941,77.6898,816.755,383.245,616.963,583.037,83.2314,68.5
217.375,1.74404,1244.03,1.57088,149.93,904.772,295.228,570.044,629.956,83.2314,68.5
217.447,1.45433,14.952,1.57088,149.93,904.772,295.228,570.044,629.956,83.2314,68.5
217.504,1.45433,70.7864,1.57088,149.93,904.772,295.228,570.044,629.956,83.2314,68.5
217.552,1.45433,117.393,1.57088,149.93,904.772,295.228,570.044,629.956,83.2314,68.5
217.665,1.45433,0.0,1.57088,149.93,904.772,295.228,570.044,629.956,83.2314,68.5
217.745,1.45433,0.0,1.57088,149.93,904.772,295.228,570.044,629.956,83.2314,68.5
217.834,1.45433,0.0,1.52944,155.27,909.98,290.02,563.613,636.387,82.2783,68.5
217.91,1.42814,0.0,1.52944,155.27,909.98,290.02,563.613,636.387,82.2783,68.5
217.983,1.42814,0.0,1.52944,155.27,909.98,290.02,563.613,636.387,82.2783,68.5
218.061,1.42814,0.0,1.52944,155.27,909.98,290.02,563.613,636.387,82.2783,68.5
218.135,1.42814,0.0,1.52944,155.27,909.98,290.02,563.613,636.387,82.2783,68.5
218.21,1.42814,0.0,1.52944,155.27,909.98,290.02,563.613,636.387,82.2783,68.5
218.278,1.42814,0.0,1.52944,155.27,909.98,290.02,563.613,636.387,82.2783,68.5
218.346,1.42814,119.073,1.41047,161.602,914.372,285.628,544.233,655.767,80.944,68.5
218.417,1.34692,0.0,1.41047,161.602,914.372,285.628,544.233,655.767,80.944,68.5
218.496,1.34692,0.0,1.41047,161.602,914.372,285.628,544.233,655.767,78.5613,78.5
218.567,1.34692,51.6699,1.47482,158.619,912.731,287.269,554.833,645.167,77.4177,78.5
